,Year,Data,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres
594,2020,"{'adult': False, 'backdrop_path': '/Aq5Zhj9iaTF6BEKNk05dlUxeHKa.jpg', 'genre_ids': [10752, 18], 'id': 581859, 'original_language': 'en', 'original_title': 'Da 5 Bloods', 'overview': 'Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.', 'popularity': 5.5969, 'poster_path': '/yx4cp1ljJMDSFeEex0Zjv45b55E.jpg', 'release_date': '2020-06-12', 'title': 'Da 5 Bloods', 'video': False, 'vote_average': 6.451, 'vote_count': 1131}",False,/Aq5Zhj9iaTF6BEKNk05dlUxeHKa.jpg,"[10752, 18]",581859,en,Da 5 Bloods,Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.,5.5969,/yx4cp1ljJMDSFeEex0Zjv45b55E.jpg,2020-06-12,Da 5 Bloods,False,6.451,1131,"['War', 'Drama']"
595,2020,"{'adult': False, 'backdrop_path': '/2BZ7PC9aISswNXV2tugmjGiriaB.jpg', 'genre_ids': [16, 10770, 14, 28], 'id': 755812, 'original_language': 'fr', 'original_title': 'Miraculous World : New York, les héros unis', 'overview': 'Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week.', 'popularity': 3.1476, 'poster_path': '/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg', 'release_date': '2020-09-25', 'title': 'Miraculous World: New York, United HeroeZ', 'video': False, 'vote_average': 8.098, 'vote_count': 1119}",False,/2BZ7PC9aISswNXV2tugmjGiriaB.jpg,"[16, 10770, 14, 28]",755812,fr,"Miraculous World : New York, les héros unis","Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week.",3.1476,/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,2020-09-25,"Miraculous World: New York, United HeroeZ",False,8.098,1119,"['Animation', 'TV Movie', 'Fantasy', 'Action']"
596,2020,"{'adult': False, 'backdrop_path': '/n1RohH2VoK1CdVI2fXvcP19dSlm.jpg', 'genre_ids': [10752, 18, 36, 28], 'id': 531876, 'original_language': 'en', 'original_title': 'The Outpost', 'overview': 'A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict.', 'popularity': 2.2474, 'poster_path': '/saN1UywIQMQNXYx2ag9j2tPwaVl.jpg', 'release_date': '2020-06-24', 'title': 'The Outpost', 'video': False, 'vote_average': 6.9, 'vote_count': 1116}",False,/n1RohH2VoK1CdVI2fXvcP19dSlm.jpg,"[10752, 18, 36, 28]",531876,en,The Outpost,"A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict.",2.2474,/saN1UywIQMQNXYx2ag9j2tPwaVl.jpg,2020-06-24,The Outpost,False,6.9,1116,"['War', 'Drama', 'History', 'Action']"
597,2020,"{'adult': False, 'backdrop_path': '/mxVpkHclXPgWxo62SJ0a0YcUzgC.jpg', 'genre_ids': [10751, 14, 12, 35], 'id': 654028, 'original_language': 'en', 'original_title': 'The Christmas Chronicles: Part Two', 'overview': 'Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed, Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.', 'popularity': 5.6428, 'poster_path': '/6sG0kbEvAi3RRLcGGU5h8l3qAPa.jpg', 'release_date': '2020-11-18', 'title': 'The Christmas Chronicles: Part Two', 'video': False, 'vote_average': 6.484, 'vote_count': 1106}",False,/mxVpkHclXPgWxo62SJ0a0YcUzgC.jpg,"[10751, 14, 12, 35]",654028,en,The Christmas Chronicles: Part Two,"Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed, Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.",5.6428,/6sG0kbEvAi3RRLcGGU5h8l3qAPa.jpg,2020-11-18,The Christmas Chronicles: Part Two,False,6.484,1106,"['Family', 'Fantasy', 'Adventure', 'Comedy']"
598,2020,"{'adult': False, 'backdrop_path': '/yEBBtk1eyZltGgJt8Z2zi3KIvvX.jpg', 'genre_ids': [99], 'id': 689249, 'original_language': 'es', 'original_title': 'La Casa de Papel: el fenómeno', 'overview': ""A documentary on why 'Money Heist' sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor."", 'popularity': 2.0002, 'poster_path': '/AboUXTrDWEi0PuZUqaft0iwBTm7.jpg', 'release_date': '2020-04-03', 'title': 'Money Heist: The Phenomenon', 'video': False, 'vote_average': 7.5, 'vote_count': 1080}",False,/yEBBtk1eyZltGgJt8Z2zi3KIvvX.jpg,[99],689249,es,La Casa de Papel: el fenómeno,A documentary on why 'Money Heist' sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor.,2.0002,/AboUXTrDWEi0PuZUqaft0iwBTm7.jpg,2020-04-03,Money Heist: The Phenomenon,False,7.5,1080,['Documentary']
599,2020,"{'adult': False, 'backdrop_path': '/5rwcd24GGltKiqdPT4G2dmchLr9.jpg', 'genre_ids': [35, 18], 'id': 579583, 'original_language': 'en', 'original_title': 'The King of Staten Island', 'overview': ""Scott has been a case of arrested development ever since his firefighter father died when he was seven. He's now reached his mid-20s having achieved little, chasing a dream of becoming a tattoo artist that seems far out of reach. As his ambitious younger sister heads off to college, Scott is still living with his exhausted ER nurse mother and spends his days smoking weed, hanging with the guys — Oscar, Igor and Richie — and secretly hooking up with his childhood friend Kelsey. But when his mother starts dating a loudmouth firefighter named Ray, it sets off a chain of events that will force Scott to grapple with his grief and take his first tentative steps toward moving forward in life."", 'popularity': 2.7793, 'poster_path': '/zQFjMmE3K9AX5QrBL1SXIxYQ9jz.jpg', 'release_date': '2020-07-22', 'title': 'The King of Staten Island', 'video': False, 'vote_average': 7.013, 'vote_count': 1079}",False,/5rwcd24GGltKiqdPT4G2dmchLr9.jpg,"[35, 18]",579583,en,The King of Staten Island,"Scott has been a case of arrested development ever since his firefighter father died when he was seven. He's now reached his mid-20s having achieved little, chasing a dream of becoming a tattoo artist that seems far out of reach. As his ambitious younger sister heads off to college, Scott is still living with his exhausted ER nurse mother and spends his days smoking weed, hanging with the guys — Oscar, Igor and Richie — and secretly hooking up with his childhood friend Kelsey. But when his mother starts dating a loudmouth firefighter named Ray, it sets off a chain of events that will force Scott to grapple with his grief and take his first tentative steps toward moving forward in life.",2.7793,/zQFjMmE3K9AX5QrBL1SXIxYQ9jz.jpg,2020-07-22,The King of Staten Island,False,7.013,1079,"['Comedy', 'Drama']"
600,2021,"{'adult': False, 'backdrop_path': '/tyQo080tijexyUHBvWPwQt26bZa.jpg', 'genre_ids': [28, 12, 878], 'id': 634649, 'original_language': 'en', 'original_title': 'Spider-Man: No Way Home', 'overview': 'Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.', 'popularity': 15.6068, 'poster_path': '/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg', 'release_date': '2021-12-15', 'title': 'Spider-Man: No Way Home', 'video': False, 'vote_average': 7.937, 'vote_count': 21267}",False,/tyQo080tijexyUHBvWPwQt26bZa.jpg,"[28, 12, 878]",634649,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",15.6068,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,2021-12-15,Spider-Man: No Way Home,False,7.937,21267,"['Action', 'Adventure', 'Science Fiction']"
601,2021,"{'adult': False, 'backdrop_path': '/wYMbnrdRCREjNLwFlG5SLWzBjui.jpg', 'genre_ids': [878, 12], 'id': 438631, 'original_language': 'en', 'original_title': 'Dune', 'overview': ""Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."", 'popularity': 16.2848, 'poster_path': '/d5NXSklXo0qyIYkgV94XAgMIckC.jpg', 'release_date': '2021-09-15', 'title': 'Dune', 'video': False, 'vote_average': 7.778, 'vote_count': 14101}",False,/wYMbnrdRCREjNLwFlG5SLWzBjui.jpg,"[878, 12]",438631,en,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",16.2848,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,2021-09-15,Dune,False,7.778,14101,"['Science Fiction', 'Adventure']"
602,2021,"{'adult': False, 'backdrop_path': '/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg', 'genre_ids': [878, 28, 12], 'id': 580489, 'original_language': 'en', 'original_title': 'Venom: Let There Be Carnage', 'overview': 'After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.', 'popularity': 9.9301, 'poster_path': '/pzKsRuKLFmYrW5Q0q8E8G78Tcgo.jpg', 'release_date': '2021-09-30', 'title': 'Venom: Let There Be Carnage', 'video': False, 'vote_average': 6.76, 'vote_count': 10866}",False,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,"[878, 28, 12]",580489,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",9.9301,/pzKsRuKLFmYrW5Q0q8E8G78Tcgo.jpg,2021-09-30,Venom: Let There Be Carnage,False,6.76,10866,"['Science Fiction', 'Action', 'Adventure']"
603,2021,"{'adult': False, 'backdrop_path': '/dq18nCTTLpy9PmtzZI6Y2yAgdw5.jpg', 'genre_ids': [28, 12, 878], 'id': 497698, 'original_language': 'en', 'original_title': 'Black Widow', 'overview': 'Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.', 'popularity': 8.0226, 'poster_path': '/7JPpIjhD2V0sKyFvhB9khUMa30d.jpg', 'release_date': '2021-07-07', 'title': 'Black Widow', 'video': False, 'vote_average': 7.188, 'vote_count': 10846}",False,/dq18nCTTLpy9PmtzZI6Y2yAgdw5.jpg,"[28, 12, 878]",497698,en,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",8.0226,/7JPpIjhD2V0sKyFvhB9khUMa30d.jpg,2021-07-07,Black Widow,False,7.188,10846,"['Action', 'Adventure', 'Science Fiction']"
604,2021,"{'adult': False, 'backdrop_path': '/13Nz8EchKRdCgJcKdEoJAnpiVn2.jpg', 'genre_ids': [28, 12, 14], 'id': 791373, 'original_language': 'en', 'original_title': ""Zack Snyder's Justice League"", 'overview': ""Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions."", 'popularity': 8.2303, 'poster_path': '/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg', 'release_date': '2021-03-18', 'title': ""Zack Snyder's Justice League"", 'video': False, 'vote_average': 8.102, 'vote_count': 10473}",False,/13Nz8EchKRdCgJcKdEoJAnpiVn2.jpg,"[28, 12, 14]",791373,en,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",8.2303,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,2021-03-18,Zack Snyder's Justice League,False,8.102,10473,"['Action', 'Adventure', 'Fantasy']"
605,2021,"{'adult': False, 'backdrop_path': '/wWqTMWkEw6HouLd1zPZbZWxtAPr.jpg', 'genre_ids': [28, 878, 12], 'id': 399566, 'original_language': 'en', 'original_title': 'Godzilla vs. Kong', 'overview': 'In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.', 'popularity': 5.6921, 'poster_path': '/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg', 'release_date': '2021-03-24', 'title': 'Godzilla vs. Kong', 'video': False, 'vote_average': 7.557, 'vote_count': 10368}",False,/wWqTMWkEw6HouLd1zPZbZWxtAPr.jpg,"[28, 878, 12]",399566,en,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",5.6921,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,2021-03-24,Godzilla vs. Kong,False,7.557,10368,"['Action', 'Science Fiction', 'Adventure']"
606,2021,"{'adult': False, 'backdrop_path': '/rAksPS6LjBONzY84szQBz5gGej6.jpg', 'genre_ids': [28, 12, 14], 'id': 566525, 'original_language': 'en', 'original_title': 'Shang-Chi and the Legend of the Ten Rings', 'overview': 'Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.', 'popularity': 10.2713, 'poster_path': '/d08HqqeBQSwN8i8MEvpsZ8Cb438.jpg', 'release_date': '2021-09-01', 'title': 'Shang-Chi and the Legend of the Ten Rings', 'video': False, 'vote_average': 7.504, 'vote_count': 10028}",False,/rAksPS6LjBONzY84szQBz5gGej6.jpg,"[28, 12, 14]",566525,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,10.2713,/d08HqqeBQSwN8i8MEvpsZ8Cb438.jpg,2021-09-01,Shang-Chi and the Legend of the Ten Rings,False,7.504,10028,"['Action', 'Adventure', 'Fantasy']"
607,2021,"{'adult': False, 'backdrop_path': '/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg', 'genre_ids': [16, 35, 10751, 14], 'id': 568124, 'original_language': 'en', 'original_title': 'Encanto', 'overview': ""The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope."", 'popularity': 13.1861, 'poster_path': '/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg', 'release_date': '2021-10-13', 'title': 'Encanto', 'video': False, 'vote_average': 7.58, 'vote_count': 9924}",False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",13.1861,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-10-13,Encanto,False,7.58,9924,"['Animation', 'Comedy', 'Family', 'Fantasy']"
